Country Code,Year,GDP_percentage,Running total
LSO,1976,7.487540493,36.59488359
LSO,1977,18.23720205,54.83208564
LSO,1978,15.04808318,69.88016882
LSO,1979,0.059917657,69.94008648
LSO,1980,-5.422339126,64.51774735
LSO,1981,-2.076045084,62.44170227
LSO,1982,1.586944823,64.02864709
LSO,1983,-0.808317595,63.2203295
LSO,1984,2.654746922,65.87507642
LSO,1985,-0.146212226,65.72886419
LSO,1986,1.966746878,67.69561107
LSO,1987,-1.591229708,66.10438136
LSO,1988,6.422405178,72.52678654
LSO,1989,3.798110269,76.32489681
LSO,1990,4.164710398,80.48960721
LSO,1991,5.182650262,85.67225747
LSO,1992,5.28754118,90.95979865
LSO,1993,2.029101144,92.98889979
LSO,1994,4.584071336,97.57297113
LSO,1995,2.039267996,99.61223912
LSO,1996,4.461775995,104.0740151
LSO,1997,2.784582003,106.8585971
LSO,1998,0.86981935,107.7284165
LSO,1999,0.042529425,107.7709459
LSO,2000,3.647539617,111.4184855
LSO,2001,3.517919479,114.936405
LSO,2002,0.821608274,115.7580133
LSO,2003,4.796068907,120.5540822
LSO,2004,2.0840062,122.6380884
LSO,2005,3.882619062,126.5207074
LSO,2006,4.264051178,130.7847586
LSO,2007,3.836763171,134.6215218
LSO,2008,4.911168376,139.5326902
LSO,2009,-1.9511894,137.5815008
LSO,2010,4.559664572,142.1411653
LSO,2011,3.84774666,145.988912
LSO,2012,5.4529237,151.4418357
LSO,2013,0.849131351,152.290967
LSO,2014,0.676420157,152.9673872
LSO,2015,1.99435847,154.9617457
LSO,2016,2.380280033,157.3420257
LSO,2017,-4.331646416,153.0103793
LSO,2018,-2.708754521,150.3016248
LSO,2019,-1.998597161,148.3030276
LSO,2020,-6.808444709,141.4945829
LSO,2021,0.34003145,141.8346143
LSO,2022,-0.4712703,141.363344
LTE,1960,0,0
LTE,1961,-4.424637173,-4.424637173
LTE,1962,1.672594205,-2.752042968
LTE,1963,1.854832995,-0.897209973
LTE,1964,5.186647958,4.289437985
LTE,1965,4.605790001,8.895227986
LTE,1966,5.48182168,14.37704967
LTE,1967,-0.652002313,13.72504735
LTE,1968,2.782254578,16.50730193
LTE,1969,7.634401041,24.14170297
LTE,1970,8.645050681,32.78675365
LTE,1971,5.638162152,38.42491581
LTE,1972,5.174245963,43.59916177
LTE,1973,6.875252943,50.47441471
LTE,1974,3.516525954,53.99094067
LTE,1975,3.135516997,57.12645766
LTE,1976,4.836055976,61.96251364
LTE,1977,5.162990023,67.12550366
LTE,1978,5.081949288,72.20745295
LTE,1979,6.016195682,78.22364863
LTE,1980,6.771030886,84.99467952
LTE,1981,-0.805762771,84.18891675
LTE,1982,0.721968631,84.91088538
LTE,1983,0.164382161,85.07526754
LTE,1984,6.382500333,91.45776787
LTE,1985,5.988860174,97.44662805
LTE,1986,4.201807812,101.6484359
LTE,1987,4.77687343,106.4253093
LTE,1988,3.754094188,110.1794035
LTE,1989,2.927361298,113.1067648
LTE,1990,-0.873631228,112.2331335
LTE,1991,-0.233799035,111.9993345
LTE,1992,-0.498086083,111.5012484
LTE,1993,3.222790154,114.7240386
LTE,1994,3.375536402,118.099575
LTE,1995,4.576166697,122.6757417
LTE,1996,4.041707775,126.7174495
LTE,1997,4.496559995,131.2140095
LTE,1998,1.849274392,133.0632838
LTE,1999,3.75276571,136.8160496
LTE,2000,6.168791617,142.9848412
LTE,2001,4.439003212,147.4238444
LTE,2002,5.277886865,152.7017312
LTE,2003,6.127784929,158.8295162
LTE,2004,7.490160582,166.3196768
LTE,2005,7.056251252,173.375928
LTE,2006,8.583907766,181.9598358
LTE,2007,9.515794811,191.4756306
LTE,2008,6.233913623,197.7095442
LTE,2009,3.043093098,200.7526373
LTE,2010,7.379999859,208.1326372
LTE,2011,6.52252196,214.6551591
LTE,2012,5.118282463,219.7734416
LTE,2013,4.846780235,224.6202218
LTE,2014,4.493606817,229.1138286
LTE,2015,4.032538376,233.146367
LTE,2016,3.836334082,236.9827011
LTE,2017,4.64039897,241.6231001
LTE,2018,4.856552631,246.4796527
LTE,2019,4.170939852,250.6505926
LTE,2020,-0.161904885,250.4886877
LTE,2021,7.209750378,257.698438
LTE,2022,3.038079511,260.7365176
LTU,1995,0,0
LTU,1996,5.961077209,5.961077209
LTU,1997,9.113027875,15.07410508
LTU,1998,8.257179062,23.33128415
LTU,1999,-0.437687209,22.89359694
LTU,2000,4.427475848,27.32107279
LTU,2001,7.407519796,34.72859258
LTU,2002,7.611827256,42.34041984
LTU,2003,11.46771748,53.80813732
LTU,2004,7.773001207,61.58113852
LTU,2005,9.501044182,71.08218271
LTU,2006,9.142617037,80.22479974
LTU,2007,12.43525018,92.66004992
LTU,2008,3.675240926,96.33529085
LTU,2009,-13.88775336,82.44753749
LTU,2010,3.80531559,86.25285308
LTU,2011,8.461109064,94.71396214
LTU,2012,5.246002459,99.9599646
LTU,2013,4.603327729,104.5632923
LTU,2014,4.431087654,108.99438
LTU,2015,2.988912971,111.983293
LTU,2016,3.829841264,115.8131342
LTU,2017,5.751046557,121.5641808
LTU,2018,4.990353856,126.5545346
LTU,2019,4.902417213,131.4569518
LTU,2020,-0.048831011,131.4081208
LTU,2021,5.755554889,137.1636757
LTU,2022,0.731136946,137.8948127
LUX,1960,0,0
LUX,1961,2.887846741,2.887846741
LUX,1962,0.124677246,3.012523987
LUX,1963,2.369929233,5.38245322
LUX,1964,6.664577026,12.04703025
LUX,1965,-1.857841595,10.18918865
LUX,1966,0.380680194,10.56986885
LUX,1967,-0.112343962,10.45752488
LUX,1968,3.918643274,14.37616816
LUX,1969,9.43521286,23.81138102
LUX,1970,10.54712173,34.35850275
LUX,1971,1.692794199,36.05129695
LUX,1972,5.312930528,41.36422747
LUX,1973,7.122759097,48.48698657
LUX,1974,2.862306114,51.34929269
LUX,1975,-7.586477105,43.76281558
LUX,1976,2.028101742,45.79091732
LUX,1977,1.393535558,47.18445288
LUX,1978,3.888388213,51.07284109
LUX,1979,2.106146124,53.17898722
LUX,1980,0.482546852,53.66153407
LUX,1981,-0.843672948,52.81786112
LUX,1982,1.048300708,53.86616183
LUX,1983,2.961752859,56.82791469
LUX,1984,6.077848195,62.90576288
LUX,1985,2.593244318,65.4990072
LUX,1986,9.49157849,74.99058569
LUX,1987,3.279463856,78.27004955
LUX,1988,7.679106042,85.94915559
LUX,1989,8.735315587,94.68447118
LUX,1990,4.009810209,98.69428139
LUX,1991,7.198406194,105.8926876
LUX,1992,0.476077004,106.3687646
LUX,1993,2.811221308,109.1799859
LUX,1994,2.416629037,111.5966149
LUX,1995,0.017299922,111.6139149
LUX,1996,0.027251338,111.6411662
LUX,1997,4.106640711,115.7478069
LUX,1998,5.355837386,121.1036443
LUX,1999,6.723966803,127.8276111
LUX,2000,5.510409395,133.3380205
LUX,2001,1.854574681,135.1925952
LUX,2002,2.149609899,137.3422051
LUX,2003,1.379893359,138.7220984
LUX,2004,2.760888181,141.4829866
LUX,2005,0.926765761,142.4097524
LUX,2006,4.339108315,146.7488607
LUX,2007,6.442031366,153.190892
LUX,2008,-2.066473902,151.1244181
LUX,2009,-5.014263013,146.1101551
LUX,2010,1.88354731,147.9937024
LUX,2011,-1.176797867,146.8169046
LUX,2012,-0.76218341,146.0547212
LUX,2013,0.814652309,146.8693735
LUX,2014,0.232564441,147.1019379
LUX,2015,-0.115476306,146.9864616
LUX,2016,2.739791802,149.7262534
LUX,2017,-1.116112962,148.6101404
LUX,2018,-0.714325922,147.8958145
LUX,2019,0.331126121,148.2269406
LUX,2020,-2.436809269,145.7901314
LUX,2021,3.518686975,149.3088184
LUX,2022,-0.122505705,149.1863126
LVA,1995,0,0
LVA,1996,3.750073468,3.750073468
LVA,1997,9.92718276,13.67725623
LVA,1998,7.343341515,21.02059774
LVA,1999,3.595982831,24.61658057
LVA,2000,6.699312556,31.31589313
LVA,2001,7.705567734,39.02146086
LVA,2002,8.339575284,47.36103615
LVA,2003,9.475740936,56.83677708
LVA,2004,9.472336538,66.30911362
LVA,2005,11.92326602,78.23237964
LVA,2006,13.0036481,91.23602774
LVA,2007,10.8429125,102.0789402
LVA,2008,-2.226965766,99.85197448
LVA,2009,-12.83280312,87.01917136
LVA,2010,-2.446157683,84.57301367
LVA,2011,4.458446915,89.03146059
LVA,2012,8.378223797,97.40968439
LVA,2013,3.106379396,100.5160638
LVA,2014,2.866362594,103.3824264
LVA,2015,4.739182606,108.121609
LVA,2016,3.308434398,111.4300434
LVA,2017,4.232116165,115.6621595
LVA,2018,4.805259633,120.4674192
LVA,2019,3.285293261,123.7527124
LVA,2020,-1.514811398,122.237901
LVA,2021,4.945293071,127.1831941
LVA,2022,2.036341427,129.2195355
MAC,1982,0,0
MAC,1983,6.072825003,6.072825003
MAC,1984,4.404685437,10.47751044
MAC,1985,-3.157024287,7.320486153
MAC,1986,2.494650313,9.815136466
MAC,1987,9.777715268,19.59285173
MAC,1988,3.601966719,23.19481845
MAC,1989,1.021231093,24.21604955
MAC,1990,4.005173829,28.22122338
MAC,1991,0.180278869,28.40150224
MAC,1992,10.26251635,38.66401859
MAC,1993,2.881174371,41.54519297
MAC,1994,2.089814971,43.63500794
MAC,1995,1.24907559,44.88408353
MAC,1996,-2.304984444,42.57909908
MAC,1997,-2.072983938,40.50611514
MAC,1998,-6.183123139,34.32299201
MAC,1999,-3.905837927,30.41715408
MAC,2000,4.185068958,34.60222304
MAC,2001,1.195500414,35.79772345
MAC,2002,6.357249981,42.15497343
MAC,2003,8.53462866,50.68960209
MAC,2004,23.17008146,73.85968355
MAC,2005,5.180121821,79.03980537
MAC,2006,10.39805507,89.43786044
MAC,2007,11.48480408,100.9226645
MAC,2008,0.712581777,101.6352463
MAC,2009,-1.333531908,100.3017144
MAC,2010,21.91755215,122.2192665
MAC,2011,18.69732154,140.9165881
MAC,2012,7.037215884,147.953804
MAC,2013,8.772877997,156.726682
MAC,2014,-3.798214397,152.9284676
MAC,2015,-22.92685231,130.0016153
MAC,2016,-2.493560935,127.5080543
MAC,2017,7.930232369,135.4382867
MAC,2018,4.43968499,139.8779717
MAC,2019,-4.371936736,135.5060349
MAC,2020,-55.09057267,80.41546227
MAC,2021,17.47372615,97.88918842
MAC,2022,-27.66335638,70.22583204
MAR,1966,0,0
MAR,1967,7.10823372,7.10823372
MAR,1968,6.980939033,14.08917275
MAR,1969,5.518711857,19.60788461
MAR,1970,1.967050346,21.57493496
MAR,1971,2.880556722,24.45549168
MAR,1972,-0.121674765,24.33381691
MAR,1973,1.012598436,25.34641535
MAR,1974,3.035327392,28.38174274
MAR,1975,5.002036194,33.38377894
MAR,1976,8.146276684,41.53005562
MAR,1977,3.373888543,44.90394416
MAR,1978,-0.418206703,44.48573746
MAR,1979,2.066383041,46.5521205
MAR,1980,0.90405771,47.45617821
MAR,1981,-4.348345028,43.10783318
MAR,1982,6.109130262,49.21696344
MAR,1983,-1.199368873,48.01759457
MAR,1984,3.824549052,51.84214362
MAR,1985,3.540381148,55.38252477
MAR,1986,6.91758453,62.3001093
MAR,1987,-2.285517697,60.0145916
MAR,1988,9.784897622,69.79948923
MAR,1989,1.014205427,70.81369465
MAR,1990,1.621400788,72.43509544
MAR,1991,5.414277714,77.84937316
MAR,1992,-3.697190388,74.15218277
MAR,1993,-2.311258699,71.84092407
MAR,1994,8.912122083,80.75304615
MAR,1995,-6.836057668,73.91698848
MAR,1996,10.67427546,84.59126394
MAR,1997,-3.022729178,81.56853477
MAR,1998,5.6810107,87.24954547
MAR,1999,-0.333058607,86.91648686
MAR,2000,0.532211791,87.44869865
MAR,2001,5.890498676,93.33919733
MAR,2002,1.779044944,95.11824227
MAR,2003,4.641707807,99.75995008
MAR,2004,3.465248713,103.2251988
MAR,2005,1.905806981,105.1310058
MAR,2006,6.141105843,111.2721116
MAR,2007,2.173987144,113.4460988
MAR,2008,4.543748365,117.9898471
MAR,2009,2.885411146,120.8752583
MAR,2010,2.434653381,123.3099116
MAR,2011,3.809622432,127.1195341
MAR,2012,1.592344639,128.7118787
MAR,2013,3.107202493,131.8190812
MAR,2014,17.46920437,149.2882856
MAR,2015,3.022429876,152.3107155
MAR,2016,-0.722002651,151.5887128
MAR,2017,3.792277024,155.3809898
MAR,2018,1.899445896,157.2804357
MAR,2019,1.802657182,159.0830929
MAR,2020,-8.172741448,150.9103515
MAR,2021,6.790377381,157.7007288
MCO,1970,0,0
MCO,1971,3.774279429,3.774279429
MCO,1972,3.475225995,7.249505424
MCO,1973,5.64960842,12.89911384
MCO,1974,3.812908186,16.71202203
MCO,1975,-1.989138395,14.72288364
MCO,1976,2.903792304,17.62667594
MCO,1977,2.195781876,19.82245782
MCO,1978,2.736003213,22.55846103
MCO,1979,2.450016527,25.00847756
MCO,1980,0.776612675,25.78509023
MCO,1981,0.152995039,25.93808527
MCO,1982,1.358768159,27.29685343
MCO,1983,-0.294836514,27.00201691
MCO,1984,-0.023086918,26.97893
MCO,1985,0.296422117,27.27535211
MCO,1986,1.173949108,28.44930122
MCO,1987,1.341610614,29.79091184
MCO,1988,3.538646518,33.32955835
MCO,1989,3.207838778,36.53739713
MCO,1990,1.793986433,38.33138356
MCO,1991,0.23844472,38.56982828
MCO,1992,0.609533512,39.1793618
MCO,1993,-1.648504886,37.53085691
MCO,1994,1.466660492,38.9975174
MCO,1995,1.374351355,40.37186876
MCO,1996,0.355247278,40.72711604
MCO,1997,1.44091883,42.16803487
MCO,1998,2.728814454,44.89684932
MCO,1999,2.710598874,47.60744819
MCO,2000,3.682980562,51.29042876
MCO,2001,2.253877057,53.54430581
MCO,2002,1.207423717,54.75172953
MCO,2003,1.306503439,56.05823297
MCO,2004,2.72478491,58.78301788
MCO,2005,2.196588477,60.97960636
MCO,2006,6.23361843,67.21322479
MCO,2007,15.10490698,82.31813177
MCO,2008,0.543615916,82.86174768
MCO,2009,-12.77554961,70.08619807
MCO,2010,-0.291094423,69.79510365
MCO,2011,4.582294912,74.37739856
MCO,2012,-1.185598308,73.19180025
MCO,2013,7.332355929,80.52415618
MCO,2014,5.155828022,85.6799842
MCO,2015,3.009249664,88.68923387
MCO,2016,2.583664226,91.27289809
MCO,2017,-3.430626846,87.84227125
MCO,2018,5.999192023,93.84146327
MCO,2019,6.891232044,100.7326953
MCO,2020,-12.70112125,88.03157406
MCO,2021,22.33551132,110.3670854
MDA,1995,0,0
MDA,1996,-5.68841788,-5.68841788
MDA,1997,2.023687295,-3.664730585
MDA,1998,-6.50442971,-10.1691603
MDA,1999,-3.21641332,-13.38557362
MDA,2000,2.31558557,-11.06998805
MDA,2001,6.337532708,-4.732455337
MDA,2002,8.049932233,3.317476896
MDA,2003,6.900611364,10.21808826
MDA,2004,7.66608701,17.88417527
MDA,2005,7.761886234,25.6460615
MDA,2006,5.091668029,30.73772953
MDA,2007,3.238946849,33.97667638
MDA,2008,8.005391954,41.98206834
MDA,2009,-5.881237741,36.1008306
MDA,2010,7.206974588,43.30780518
MDA,2011,5.879385149,49.18719033
MDA,2012,-0.576700822,48.61048951
MDA,2013,9.073075562,57.68356507
MDA,2014,5.063665822,62.74723089
MDA,2015,0.429158858,63.17638975
MDA,2016,5.870175764,69.04656552
MDA,2017,5.990411998,75.03697751
MDA,2018,5.920367182,80.9573447
MDA,2019,5.22280985,86.18015455
MDA,2020,-7.263269768,78.91688478
MDA,2021,14.79828508,93.71516986
MDA,2022,-5.123709824,88.59146003
MDG,1960,0,0
MDG,1961,-0.5563105,-0.5563105
MDG,1962,-0.34887283,-0.90518333
MDG,1963,-3.478943274,-4.384126604
MDG,1964,1.270732045,-3.113394559
MDG,1965,-3.042858424,-6.156252983
MDG,1966,-0.61766629,-6.773919273
MDG,1967,2.707309717,-4.066609556
MDG,1968,3.915536115,-0.151073441
MDG,1969,0.830102147,0.679028706
MDG,1970,2.272999098,2.952027804
MDG,1971,0.879971235,3.831999039
MDG,1972,-4.221845539,-0.3898465
MDG,1973,-5.532062247,-5.921908747
MDG,1974,-1.034496004,-6.956404751
MDG,1975,-1.743635532,-8.700040283
MDG,1976,-5.924180499,-14.62422078
MDG,1977,-0.633108181,-15.25732896
MDG,1978,-5.496034004,-20.75336297
MDG,1979,6.677792801,-14.07557017
MDG,1980,-1.934038558,-16.00960872
MDG,1981,-12.33875992,-28.34836864
MDG,1982,-4.631183118,-32.97955176
MDG,1983,-1.887653274,-34.86720504
MDG,1984,-1.033305583,-35.90051062
MDG,1985,-1.62094635,-37.52145697
MDG,1986,-0.838868817,-38.36032579
MDG,1987,-1.631522215,-39.991848
MDG,1988,0.488606528,-39.50324147
MDG,1989,1.09838952,-38.40485195
MDG,1990,0.125774233,-38.27907772
MDG,1991,-9.079976664,-47.35905438
MDG,1992,-1.849586017,-49.2086404
MDG,1993,-1.011340269,-50.21998067
MDG,1994,-3.137085707,-53.35706638
MDG,1995,-1.495978374,-54.85304475
MDG,1996,-1.0445042,-55.89754895
MDG,1997,0.455819395,-55.44172956
MDG,1998,0.700741708,-54.74098785
MDG,1999,1.504842321,-53.23614553
MDG,2000,1.329252744,-51.90689278
MDG,2001,2.851923162,-49.05496962
MDG,2002,-14.96403254,-64.01900216
MDG,2003,6.611220261,-57.4077819
MDG,2004,2.220747562,-55.18703434
MDG,2005,1.737859561,-53.44917478
MDG,2006,2.358459367,-51.09071541
MDG,2007,2.66174838,-48.42896703
MDG,2008,3.650496506,-44.77847052
MDG,2009,-6.722844842,-51.50131537
MDG,2010,-2.223525814,-53.72484118
MDG,2011,-1.226482205,-54.95132339
MDG,2012,0.238846839,-54.71247655
MDG,2013,-0.396484586,-55.10896113
MDG,2014,0.659691222,-54.44926991
MDG,2015,0.497287784,-53.95198213
MDG,2016,1.338346028,-52.6136361
MDG,2017,1.281905438,-51.33173066
MDG,2018,0.592066851,-50.73966381
MDG,2019,1.807532126,-48.93213168
MDG,2020,-9.414529773,-58.34666146
MDG,2021,3.214662664,-55.13199879
MDG,2022,1.356343073,-53.77565572
MDV,1995,0,0
MDV,1996,5.555867002,5.555867002
MDV,1997,6.303230399,11.8590974
MDV,1998,5.627436197,17.4865336
MDV,1999,4.528299359,22.01483296
MDV,2000,2.229899344,24.2447323
MDV,2001,-5.554023717,18.69070858
MDV,2002,5.448063627,24.13877221
MDV,2003,11.85871883,35.99749104
MDV,2004,4.310949016,40.30844006
MDV,2005,-14.51070152,25.79773854
MDV,2006,23.15004886,48.9477874
MDV,2007,4.160687191,53.10847459
MDV,2008,5.664364977,58.77283957
MDV,2009,-10.45927452,48.31356505
MDV,2010,3.545595947,51.85916099
MDV,2011,4.83660046,56.69576145
MDV,2012,-0.947751727,55.74800973
MDV,2013,3.750175003,59.49818473
MDV,2014,3.20629856,62.70448329
MDV,2015,-1.566407737,61.13807555
MDV,2016,1.967739642,63.10581519
MDV,2017,3.082105514,66.18792071
MDV,2018,4.30030192,70.48822263
MDV,2019,3.966321169,74.4545438
MDV,2020,-34.77655892,39.67798488
MDV,2021,39.83716018,79.51514506
MDV,2022,11.79993645,91.31508151
MEA,1975,0,0
MEA,1976,12.72482061,12.72482061
MEA,1977,1.2627184,13.98753901
MEA,1978,-6.833478109,7.154060901
MEA,1979,2.130700408,9.284761309
MEA,1980,-1.033033838,8.251727471
MEA,1981,-1.843079426,6.408648045
MEA,1982,-6.872055397,-0.463407352
MEA,1983,-5.975714536,-6.439121888
MEA,1984,-3.610144971,-10.04926686
MEA,1985,-4.082372156,-14.13163902
MEA,1986,-1.938400132,-16.07003915
MEA,1987,-3.588075294,-19.65811444
MEA,1988,0.664595729,-18.99351871
MEA,1989,-0.222420706,-19.21593942
MEA,1990,9.203868409,-10.01207101
MEA,1991,1.330380554,-8.681690455
MEA,1992,1.946691995,-6.73499846
MEA,1993,-0.100382027,-6.835380487
MEA,1994,0.324415144,-6.510965343
MEA,1995,0.572134225,-5.938831118
MEA,1996,2.86489886,-3.073932258
MEA,1997,1.50723798,-1.566694278
MEA,1998,2.421458913,0.854764635
MEA,1999,-0.093087015,0.76167762
MEA,2000,4.566996381,5.328674001
MEA,2001,-0.53829253,4.790381471
MEA,2002,-0.394600414,4.395781057
MEA,2003,3.128976156,7.524757213
MEA,2004,5.723851185,13.2486084
MEA,2005,2.80696804,16.05557644
MEA,2006,3.452896919,19.50847336
MEA,2007,2.742871153,22.25134451
MEA,2008,2.1223159,24.37366041
MEA,2009,-1.697437795,22.67622262
MEA,2010,2.72593204,25.40215466
MEA,2011,1.745907384,27.14806204
MEA,2012,2.29357723,29.44163927
MEA,2013,0.147032723,29.58867199
MEA,2014,0.737929368,30.32660136
MEA,2015,0.683475205,31.01007657
MEA,2016,2.471363033,33.4814396
MEA,2017,-0.023011934,33.45842766
MEA,2018,0.308208016,33.76663568
MEA,2019,-0.514225674,33.25241001
MEA,2020,-5.128152412,28.12425759
MEA,2021,3.084135128,31.20839272
MEA,2022,4.2305829,35.43897562
MEX,1960,0,0
MEX,1961,1.715150814,1.715150814
MEX,1962,1.298646228,3.013797042
MEX,1963,4.594991723,7.608788765
MEX,1964,8.245786588,15.85457535
MEX,1965,3.581338994,19.43591435
MEX,1966,2.632209062,22.06812341
MEX,1967,2.431623403,24.49974681
MEX,1968,5.912633025,30.41237984
MEX,1969,0.140651623,30.55303146
MEX,1970,3.167141922,33.72017338
MEX,1971,0.546748746,34.26692213
MEX,1972,4.902185723,39.16910785
MEX,1973,4.570756505,43.73986436
MEX,1974,2.586246572,46.32611093
MEX,1975,2.598733437,48.92484437
MEX,1976,1.376319438,50.3011638
MEX,1977,0.385088789,50.68625259
MEX,1978,5.793969245,56.48022184
MEX,1979,6.623838778,63.10406062
MEX,1980,5.974025102,69.07808572
MEX,1981,7.070966431,76.14905215
MEX,1982,-2.021411383,74.12764077
MEX,1983,-6.251733299,67.87590747
MEX,1984,1.502100357,69.37800782
MEX,1985,-0.00239361,69.37561421
MEX,1986,-5.416716713,63.9588975
MEX,1987,0.321029086,64.27992659
MEX,1988,-0.439179436,63.84074715
MEX,1989,1.921551648,65.7622988
MEX,1990,3.294453425,69.05675222
MEX,1991,2.001611997,71.05836422
MEX,1992,1.508914767,72.56727899
MEX,1993,1.100049103,73.66732809
MEX,1994,2.961455844,76.62878393
MEX,1995,-8.015167908,68.61361603
MEX,1996,4.888150731,73.50176676
MEX,1997,5.016207262,78.51797402
MEX,1998,3.405938323,81.92391234
MEX,1999,1.081584708,83.00549705
MEX,2000,3.292692409,86.29818946
MEX,2001,-1.928316581,84.36987288
MEX,2002,-1.54819791,82.82167497
MEX,2003,-0.051364985,82.77030998
MEX,2004,2.404486778,85.17479676
MEX,2005,0.855708709,86.03050547
MEX,2006,3.0830097,89.11351517
MEX,2007,0.953870185,90.06738536
MEX,2008,-0.130355618,89.93702974
MEX,2009,-6.449903052,83.48712669
MEX,2010,3.732851948,87.21997863
MEX,2011,2.193587578,89.41356621
MEX,2012,2.204898981,91.61846519
MEX,2013,0.02784915,91.64631434
MEX,2014,1.580820663,93.22713501
MEX,2015,2.094717824,95.32185283
MEX,2016,1.474053227,96.79590606
MEX,2017,1.015816185,97.81172224
MEX,2018,1.227050123,99.03877236
MEX,2019,-1.053918176,97.98485419
MEX,2020,-8.654637261,89.33021693
MEX,2021,4.136372212,93.46658914
MEX,2022,2.41655401,95.88314315
MHL,1981,0,0
MHL,1982,0.737324634,0.737324634
MHL,1983,10.9936394,11.73096403
MHL,1984,-0.190178676,11.54078536
MHL,1985,-9.926447937,1.614337421
MHL,1986,19.73313738,21.3474748
MHL,1987,5.222564213,26.57003901
MHL,1988,3.927718267,30.49775728
MHL,1989,-4.534571755,25.96318553
MHL,1990,0.314873411,26.27805894
MHL,1991,-2.052067052,24.22599189
MHL,1992,4.994248071,29.22023996
MHL,1993,3.994149347,33.2143893
MHL,1994,3.974307147,37.18869645
MHL,1995,6.373487641,43.56218409
MHL,1996,-11.75792633,31.80425776
MHL,1997,-7.910855441,23.89340232
MHL,1998,-2.323034692,21.57036763
MHL,1999,-2.484088362,19.08627927
MHL,2000,0.625101334,19.7113806
MHL,2001,6.455031746,26.16641235
MHL,2002,3.583448966,29.74986131
MHL,2003,-1.610459574,28.13940174
MHL,2004,1.435444954,29.57484669
MHL,2005,1.956560807,31.5314075
MHL,2006,0.440950855,31.97235835
MHL,2007,3.717279568,35.68963792
MHL,2008,-7.265450176,28.42418775
MHL,2009,4.104699456,32.5288872
MHL,2010,5.770950386,38.29983759
MHL,2011,0.530261694,38.83009928
MHL,2012,0.159450105,38.98954939
MHL,2013,5.397853075,44.38740246
MHL,2014,0.709840089,45.09724255
MHL,2015,4.19631619,49.29355874
MHL,2016,4.297942638,53.59150138
MHL,2017,5.913115346,59.50461673
MHL,2018,6.908242472,66.4128592
MHL,2019,13.96406274,80.37692194
MHL,2020,1.131667361,81.5085893
MHL,2021,4.392309105,85.9008984
MHL,2022,2.674465984,88.57536439
MIC,1960,0,0
MIC,1961,-0.229112201,-0.229112201
MIC,1962,1.294960847,1.065848646
MIC,1963,2.290408488,3.356257134
MIC,1964,5.438207131,8.794464265
MIC,1965,3.517139565,12.31160383
MIC,1966,2.369406803,14.68101063
MIC,1967,0.805457117,15.48646775
MIC,1968,3.325652946,18.8121207
MIC,1969,5.691735892,24.50385659
MIC,1970,5.929492736,30.43334932
MIC,1971,3.98212546,34.41547478
MIC,1972,3.842916695,38.25839148
MIC,1973,4.722935696,42.98132718
MIC,1974,3.568449074,46.54977625
MIC,1975,2.176758749,48.726535
MIC,1976,4.020500718,52.74703572
MIC,1977,2.571046929,55.31808265
MIC,1978,1.734604759,57.0526874
MIC,1979,2.566792203,59.61947961
MIC,1980,2.756980186,62.37645979
MIC,1981,0.115171765,62.49163156
MIC,1982,0.811410035,63.30304159
MIC,1983,-0.264001636,63.03903996
MIC,1984,2.850876312,65.88991627
MIC,1985,2.454562277,68.34447855
MIC,1986,1.922740287,70.26721883
MIC,1987,2.77198837,73.0392072
MIC,1988,2.097670055,75.13687726
MIC,1989,1.07334948,76.21022674
MIC,1990,0.172505498,76.38273224
MIC,1991,-0.311568907,76.07116333
MIC,1992,-0.081857307,75.98930602
MIC,1993,1.833035819,77.82234184
MIC,1994,1.723100884,79.54544273
MIC,1995,2.207983616,81.75342634
MIC,1996,3.850077415,85.60350376
MIC,1997,3.614333404,89.21783716
MIC,1998,1.082356234,90.30019339
MIC,1999,2.348624298,92.64881769
MIC,2000,4.401645874,97.05046357
MIC,2001,2.329735742,99.38019931
MIC,2002,3.393911875,102.7741112
MIC,2003,4.685995137,107.4601063
MIC,2004,6.339858925,113.7999652
MIC,2005,5.963327407,119.7632927
MIC,2006,6.939697983,126.7029906
MIC,2007,7.635998947,134.3389896
MIC,2008,4.660681526,138.9996711
MIC,2009,1.986103026,140.9857741
MIC,2010,6.672877466,147.6586516
MIC,2011,5.098548983,152.7572006
MIC,2012,4.260787045,157.0179876
MIC,2013,4.126830602,161.1448182
MIC,2014,3.655304803,164.800123
MIC,2015,3.246427829,168.0465509
MIC,2016,3.40684354,171.4533944
MIC,2017,4.024075116,175.4774695
MIC,2018,3.792622986,179.2700925
MIC,2019,2.953534186,182.2236267
MIC,2020,-2.105794911,180.1178318
MIC,2021,6.294558347,186.4123901
MIC,2022,2.810724196,189.2231143
MKD,1990,0,0
MKD,1991,-5.825798766,-5.825798766
MKD,1992,-5.701098666,-11.52689743
MKD,1993,-6.490163125,-18.01706056
MKD,1994,-1.042831546,-19.0598921
MKD,1995,-1.189790155,-20.24968226
MKD,1996,0.664419906,-19.58526235
MKD,1997,1.305718212,-18.27954414
MKD,1998,2.830100812,-15.44944333
MKD,1999,3.841473894,-11.60796943
MKD,2000,4.074050806,-7.533918628
MKD,2001,-3.473683221,-11.00760185
MKD,2002,2.233456599,-8.77414525
MKD,2003,1.888916172,-6.885229078
MKD,2004,4.376888549,-2.508340529
MKD,2005,4.502440294,1.994099765
